component_id,lot_id,part_number,parameter,time_h,value,unit,test_condition_id,temperature_c,voltage_v,test_mode,tester_id,chamber_id,socket_id,is_anomaly,defect_type,qa_approved
LOT_018_C0066,LOT_018,PN_LOGIC_B,propagation_delay,168.0,6.79786389,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S06,False,normal,True
LOT_018_C0066,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.85214602,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S06,False,normal,True
LOT_018_C0066,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.74539699,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S06,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,leakage_current,0.0,12.90808589,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,iddq,0.0,28.69845644,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,propagation_delay,0.0,6.63052268,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.90057785,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.75119293,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,leakage_current,24.0,13.23022873,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,iddq,24.0,28.15809043,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,propagation_delay,24.0,6.71213409,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.89533912,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.75946652,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,leakage_current,96.0,13.83397323,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,iddq,96.0,28.25371733,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,propagation_delay,96.0,6.72130028,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.90415576,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.77473566,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,leakage_current,168.0,13.58079085,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,iddq,168.0,28.91871244,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,propagation_delay,168.0,6.85969384,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.8798815,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0067,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.76709805,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S07,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,leakage_current,0.0,12.70384995,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,iddq,0.0,27.31681586,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,propagation_delay,0.0,6.28377094,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.89887173,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.76999186,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,leakage_current,24.0,12.42260336,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,iddq,24.0,27.92903839,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,propagation_delay,24.0,6.34166985,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.89039713,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.75403237,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,leakage_current,96.0,12.69834822,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,iddq,96.0,28.03183848,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,propagation_delay,96.0,6.37955191,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.88973083,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.75762954,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,leakage_current,168.0,13.11121258,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,iddq,168.0,28.50165362,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,propagation_delay,168.0,6.46466437,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.86402645,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0068,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.75834381,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S08,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,leakage_current,0.0,12.39755171,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,iddq,0.0,26.5551651,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,propagation_delay,0.0,6.08430238,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.89626595,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.74568711,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,leakage_current,24.0,12.02220326,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,iddq,24.0,25.79456156,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,propagation_delay,24.0,6.1714201,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.885283,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.73237442,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,leakage_current,96.0,12.78358798,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,iddq,96.0,27.25943117,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,propagation_delay,96.0,6.16482138,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.86537617,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.74170758,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,leakage_current,168.0,12.37890603,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,iddq,168.0,26.90560859,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,propagation_delay,168.0,6.28514957,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.86567785,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0069,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.74791338,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S09,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,leakage_current,0.0,12.225075,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,iddq,0.0,26.7251216,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,propagation_delay,0.0,6.2576811,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.89489871,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.74822659,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,leakage_current,24.0,12.58967773,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,iddq,24.0,26.16640287,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,propagation_delay,24.0,6.13062304,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.87549955,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.74055671,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,leakage_current,96.0,12.71557534,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,iddq,96.0,26.80586066,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,propagation_delay,96.0,6.30570139,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.87351089,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.74294135,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,leakage_current,168.0,12.97507557,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,iddq,168.0,27.0881574,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,propagation_delay,168.0,6.35546996,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.86531807,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0070,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.75032368,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S10,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,leakage_current,0.0,17.16408564,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,iddq,0.0,36.8082761,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,propagation_delay,0.0,8.40366899,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.86374945,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.70055761,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,leakage_current,24.0,16.91342347,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,iddq,24.0,36.78280675,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,propagation_delay,24.0,8.39680491,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.85361895,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.7036944,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,leakage_current,96.0,17.35887639,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,iddq,96.0,36.27735559,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,propagation_delay,96.0,8.50007871,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.83843152,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.71469868,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,leakage_current,168.0,17.30756343,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,iddq,168.0,36.2281305,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,propagation_delay,168.0,8.58862137,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.82314188,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0071,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.70297155,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T2,CH2,S11,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,leakage_current,0.0,13.6335434,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,iddq,0.0,28.95667022,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,propagation_delay,0.0,6.88941754,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.92234048,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.76183886,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,leakage_current,24.0,14.1497707,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,iddq,24.0,30.22817142,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,propagation_delay,24.0,6.94728408,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.92701598,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.75369061,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,leakage_current,96.0,13.92807543,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,iddq,96.0,30.61120735,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,propagation_delay,96.0,7.04900789,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.89358923,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.77397081,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,leakage_current,168.0,14.05472595,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,iddq,168.0,29.69841751,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,propagation_delay,168.0,7.14427846,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.87934047,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0072,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.76814683,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T3,CH2,S12,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,leakage_current,0.0,16.04925809,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,iddq,0.0,35.03650059,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,propagation_delay,0.0,8.16621671,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,output_high_voltage,0.0,4.87201071,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,threshold_voltage,0.0,0.71517557,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,leakage_current,24.0,16.65671391,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,iddq,24.0,35.87985543,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,propagation_delay,24.0,8.19917065,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,output_high_voltage,24.0,4.85597608,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,threshold_voltage,24.0,0.71653057,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,leakage_current,96.0,17.01486232,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,iddq,96.0,34.8035751,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,propagation_delay,96.0,8.23282724,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,output_high_voltage,96.0,4.85238463,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,threshold_voltage,96.0,0.72622838,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,leakage_current,168.0,16.91333604,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,iddq,168.0,37.12592976,uA,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,propagation_delay,168.0,8.46036679,ns,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,output_high_voltage,168.0,4.83659315,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
LOT_018_C0073,LOT_018,PN_LOGIC_B,threshold_voltage,168.0,0.72838335,V,PN_LOGIC_B_125C_NOMINAL,125.0,5.0,static_bias,T1,CH2,S13,False,normal,True
